Pressure (hPa),Delta_theta (K),Delta_Temp (K),Delta_qv (g/kg),Delta_qliq (g/kg),Delta_qice (g/kg),Delta_qsnow (g/kg),Delta_qrain (g/kg),Delta_qgraupel (g/kg)
815.36890159117854,0.53257930733474268,0.50241706909122286,0.30872440859345929,-9.6264035518261928e-05,-6.5956720857909374e-164,-2.9962126867166932e-99,0.00016729288686747647,-1.8055143425840026e-06
795.94597919194848,0.51268341803540807,0.48032884351067651,0.41746837098789502,-0.00015321729010175358,-9.896713191350651e-146,-6.7472607576029008e-89,8.7428758597690379e-05,-3.3092106533652626e-06
775.60658797742315,0.51266687843877889,0.47677511020248176,0.46644299218521379,-0.00018515641931890221,-6.4039706079717828e-112,-9.6516907351182369e-73,-1.0970167646003753e-05,-6.7950617831805259e-06
754.65955126406607,0.53837081189817582,0.49677938276812483,0.47519562822285533,-0.00019060909658347776,-6.9297028129490286e-108,-3.8395186866382695e-55,-0.00013625148768170448,-1.5753396322997318e-05
733.43070267335133,0.57175304146670669,0.52330034306697826,0.46821661855994012,-0.00016256338744617704,-2.5059122208056173e-95,-6.4115123262573856e-16,-0.00027104285178348141,-4.0747273589308355e-05
712.20761947503922,0.58846675651210489,0.53409926886138237,0.46632107252692645,-0.00010933943433630278,-2.3487096091953386e-80,-5.8513688803735717e-12,-0.00036722249974962748,-0.00011378070901822156
691.20791049555862,0.58737263846512633,0.52856836731854173,0.47264238806920655,-7.2839284982899799e-05,-1.2010570969235719e-71,-1.4577041982309594e-09,-0.00035107490798909347,-0.00032405801967100751
670.573686473821,0.59126491526205882,0.52748492357852683,0.46728085814431886,-3.301976716761244e-05,-2.8537638891230526e-52,-1.469228508040968e-07,-0.00010532795891323582,-0.00085056817239042605
650.383924724449,0.63086225462194534,0.5579178560549849,0.42333585937049456,-1.6705256945766852e-06,-2.2249778112431766e-32,-6.1944345668358129e-06,0.00032428813596071041,-0.0016369056832741704
630.67402811686134,0.73166874859242625,0.6414057108348743,0.34808068021874305,-1.4410340477635634e-05,-1.8455345815677986e-13,-3.4010188979406025e-05,2.0610660332658244e-05,-0.00071069115233657245
611.45428233122652,0.79301154576512545,0.68906261671071434,0.31021941438346978,-3.8504548122258162e-05,-1.0007538676455086e-10,4.3760358183172712e-05,-0.00030927298627242243,0.00019141494407069054
592.71920884622148,0.69723656600081085,0.60048069485873157,0.29693655368178096,-5.9555474117358744e-05,-2.6463881512230534e-09,-9.5536249201263129e-05,-0.00019650421920929407,-0.00058054308813448169
574.45505226858313,0.63026456970800382,0.53797145995440587,0.24383755196212986,-7.9062760774564192e-05,-6.8490220794868956e-08,-0.00022598615326867874,-2.6728626488673607e-05,-0.00091118877822606893
556.65260004906315,0.60657944680980336,0.51312001548819808,0.19562797993348857,-5.8189520524421032e-05,-2.5136776848115051e-07,-0.00037065131443474609,0.00018323758524611908,-0.0010513414328188284
539.30779530302743,0.60858066537031164,0.51017915094041655,0.15272527219864429,-4.6491468890735334e-05,-9.2459415367767112e-08,-0.00059579503762068726,0.0002340712955837855,-0.0011280678754155248
522.41380552772557,0.62155040723592947,0.51633661175532097,0.12440477018943952,-4.2583112728798635e-05,3.4943674737812503e-08,-0.00085834244201397946,0.00013074169379616394,-0.0010061944747781822
