Pressure (hPa),Delta_theta (K),Delta_Temp (K),Delta_qv (g/kg),Delta_qliq (g/kg),Delta_qice (g/kg),Delta_qsnow (g/kg),Delta_qrain (g/kg),Delta_qgraupel (g/kg)
108.59044680852848,-0.12577398302789788,-0.065850885204383758,-7.4300857522745321e-06,3.4822058341437192e-08,10.67116744469072,0.018637460208256688,2.0095283972743077e-15,0.029639048303638914
101.94699357453212,-0.095269075985640939,-0.048970220234110684,-1.0035732121116859e-05,1.0398973574043756e-09,6.7569110989893897,0.00088680760142122324,9.0769226842269834e-20,0.0072675417657307216
95.152541881617594,-0.065392036219009242,-0.032942002906850121,-1.5252388429196843e-05,2.9424142791139622e-10,4.2287067999828141,-0.0020023181804564964,6.1949403919702601e-22,0.00055562067946217559
88.317494242907557,-0.042075332942374644,-0.020737932874226317,-2.6043411835628433e-05,8.8803499299545393e-11,2.3968091540909033,-0.0017930319864340523,2.8905856571764665e-21,6.4511157141031254e-06
81.580655528879575,-0.026559300716485268,-0.012789051382384287,-2.9892809717294196e-05,-1.6616538726233111e-09,1.0037247931400086,-0.0010428889719747954,-3.8834198719227929e-19,1.0585009042123608e-07
75.072058853350214,-0.021049201694040676,-0.0098910593727055129,-2.0686586648253967e-05,-8.055824831820048e-10,-0.069655564145101684,0.00029857081953456663,-9.974355667928816e-20,2.6912291631642864e-09
68.894222787245965,-0.014742408153267661,-0.0067545603358496464,-1.3408895641596821e-05,-1.2576305837619922e-09,-0.17463499403185639,0.00036702078230771651,-1.4683918285319454e-19,6.645737917945394e-11
63.116632052759378,-0.012068075023933034,-0.0053882445250508226,-1.9120218583657759e-05,2.0440088130772158e-09,0.16940266843177271,-0.00010750578924293896,1.4115989782735406e-19,9.0880309978242251e-50
57.773487080631895,-0.021709473501061893,-0.009442649334886255,-4.1137943556424084e-05,6.0263597665155288e-09,0.36253288075157775,-0.00027920611847508889,8.8686841352550133e-19,4.7793565740407122e-55
52.866375839581288,-0.03764137990162908,-0.015946503167100445,-7.0109086421527109e-05,1.6207778476194053e-28,0.16817294421101722,-0.00081651873353655031,1.1652097625828915e-39,1.3347128339913037e-70
