,Resolution,pert,pressure,T,tk,q,qcloud,qice,qsnow,qrain,qgraup,rh,Model,pert_group,neg
7536,250 m,T -0.5 @500,996.4140244126232,0.1949385561885037,0.1947385981935099,350.9965281759868,8.262380715576848e-93,-0.0,-0.0,-0.2476266366315,-4.152782479797505e-05,0.8236352418261674,MONC,T 0.5 @500,True
7619,250 m,T -0.5 @600,996.4140244126232,0.2164545097277255,0.2162324817687135,376.861306317572,1.0052475128197694e-92,-0.0,-0.0,-0.2635122138438,-4.019750453789858e-05,0.8540181581258536,MONC,T 0.5 @600,True
7702,250 m,T -0.5 @730,996.4140244126232,0.2652223984700867,0.2649503469065166,466.0988314956391,1.0080770814162556e-92,-0.0,-0.0,-0.3367152147788,-2.218277947999671e-05,1.072046367168511,MONC,T 0.5 @730,True
7785,250 m,T -0.5 @850,996.4140244126232,0.3602787678878485,0.3599092123649256,412.1498635623481,9.737719071850369e-93,-0.0,-0.0,-0.5179619864895,3.075468169173413e-06,0.3874910016113091,MONC,T 0.5 @850,True
5461,1 km,T -0.5 @412,996.4140244126232,0.1780187769445547,0.1778362051060753,344.14620254301195,1.3959454857237526e-93,-0.0,-0.0,-0.2298973566616,-2.5357084742386653e-05,0.8544971387346294,MONC,T 0.5 @412,True
5544,1 km,T -0.5 @500,996.4140244126232,0.1837045156995031,0.1835161127020228,377.4333156123077,1.4190084115968784e-93,-0.0,-0.0,-0.1984393627495,-4.373449289358103e-05,0.989021192130508,MONC,T 0.5 @500,True
5627,1 km,T -0.5 @600,996.4140244126232,0.1929134625005417,0.19271561502552,407.5541028057028,1.3960450379105349e-93,-0.0,-8.44392773e-316,-0.233298977611,-4.165775386983859e-05,1.092544582525676,MONC,T 0.5 @600,True
5710,1 km,T -0.5 @730,996.4140244126232,0.2419357931308923,0.2416876695154996,492.7217002007253,1.4349887363558678e-93,-0.0,-5.73444209e-315,-0.2778420684254,-2.8679299494694813e-05,1.2889511100429445,MONC,T 0.5 @730,True
5793,1 km,T -0.5 @850,996.4140244126232,0.3948263818073201,0.3944214572276791,411.68496651583905,8.742031685169523e-94,-0.0,-0.0,-0.5515755724858,-3.078893566128495e-05,0.2227172814079665,MONC,T 0.5 @850,True
6291,1 km,q -0.0002 @412,996.4140244126232,0.1577157887383577,0.1575540391634149,401.4953301085082,2.8413944019373653e-93,-0.0,-0.0,0.1996597784013,-2.2315384869240816e-05,1.2178483746261008,MONC,q 0.0002 @412,True
6374,1 km,q -0.0002 @500,996.4140244126232,0.1621892452751012,0.1620229078291117,435.34409112324107,2.8414122371267943e-93,-0.0,-0.0,0.2370802983742,-4.1451019345614235e-05,1.3607003650812004,MONC,q 0.0002 @500,True
6457,1 km,q -0.0002 @600,996.4140244126232,0.1574651915180425,0.1573036989496472,446.9792186492611,2.841410631887316e-93,-0.0,-8.399116e-318,0.2144933653199,-4.755091565239106e-05,1.4371206091201143,MONC,q 0.0002 @600,True
6540,1 km,q -0.0002 @730,996.4140244126232,0.2051336023167778,0.2049232221560259,508.9766481579793,2.8414128686866757e-93,-0.0,-0.0,0.2570419703146,-2.462114518437127e-05,1.5262264184813858,MONC,q 0.0002 @730,True
6623,1 km,q -0.0002 @850,996.4140244126232,0.2282438834616868,0.2280098019442675,515.5861716353289,1.4328240870279797e-93,-0.0,-0.0,0.07962063068092923,-3.545257068750292e-05,1.4559719437315977,MONC,q 0.0002 @850,True
3641,4 km,T -0.5 @412,990.0,0.2477985918521881,0.2470543384552002,445.0731201171875,-0.0,-0.0,-0.0,-0.15191411972045898,-0.00045746625983156264,1.2420593080788493,WRF,T 0.5 @412,True
3732,4 km,T -0.5 @500,990.0,0.24079762399196625,0.24007372558116913,437.3291320800781,-0.0,-0.0,-0.0,-0.3347001373767853,-0.0008909086463972926,1.2325427702235165,WRF,T 0.5 @500,True
3823,4 km,T -0.5 @600,990.0,0.23820671439170837,0.23749493062496185,421.1596984863281,-0.0,-0.0,-0.0,-0.5384811758995056,6.271374331845436e-06,1.157135450003355,WRF,T 0.5 @600,True
3914,4 km,T -0.5 @730,990.0,0.24002215266227722,0.2393123060464859,443.6205749511719,-0.0,-0.0,-0.0,-0.40517598390579224,-0.00026304982020519674,1.2702600812297307,WRF,T 0.5 @730,True
4005,4 km,T -0.5 @850,990.0,0.2525399923324585,0.2518005073070526,450.3214416503906,-0.0,-0.0,-0.0,-0.34811392426490784,0.00041739383595995605,1.2486488585139275,WRF,T 0.5 @850,True
4551,4 km,q -0.0002 @412,990.0,0.1894942671060562,0.1889069527387619,455.3804931640625,-0.0,-0.0,-0.0,-0.0872630849480629,-0.000985233928076923,1.5668230408311066,WRF,q 0.0002 @412,True
4642,4 km,q -0.0002 @500,990.0,0.1795671582221985,0.17900985479354858,442.2395324707031,-0.0,-0.0,-0.0,0.487294465303421,-0.0008490647305734456,1.5414983291207713,WRF,q 0.0002 @500,True
4733,4 km,q -0.0002 @600,990.0,0.17990028858184814,0.17934580147266388,433.8740234375,-0.0,-0.0,-0.0,0.11084961891174316,-0.00046427661436609924,1.4949262588745555,WRF,q 0.0002 @600,True
4824,4 km,q -0.0002 @730,990.0,0.18074385821819305,0.1801939457654953,440.8536071777344,-0.0,-0.0,-0.0,-0.09362075477838516,-0.00014621952141169459,1.5283247694355393,WRF,q 0.0002 @730,True
4915,4 km,q -0.0002 @850,990.0,0.17763447761535645,0.17709980905056,433.5123596191406,-0.0,-0.0,-0.0,-0.07094340771436691,-0.00037361125578172505,1.503078912110861,WRF,q 0.0002 @850,True
1821,100 m,T -0.5 @412,990.0,0.24052542448043823,0.23983211815357208,358.1399230957031,-0.0,-0.0,-0.0,-0.4020608067512512,7.016692688921466e-05,0.882414606380807,WRF,T 0.5 @412,True
1912,100 m,T -0.5 @500,990.0,,,,,,,,,,WRF,T 0.5 @500,True
2003,100 m,T -0.5 @600,990.0,,,,,,,,,,WRF,T 0.5 @600,True
2094,100 m,T -0.5 @730,990.0,,,,,,,,,,WRF,T 0.5 @730,True
2185,100 m,T -0.5 @850,990.0,0.2615688741207123,0.26081717014312744,357.8995056152344,-0.0,-0.0,-0.0,-0.28267472982406616,-2.800717447826173e-05,0.7821503533699166,WRF,T 0.5 @850,True
2731,100 m,q -0.0002 @412,990.0,0.14049579203128815,0.14009079337120056,382.00732421875,-0.0,-0.0,-0.0,-0.33834588527679443,8.467834413750097e-05,1.4854795266497431,WRF,q 0.0002 @412,True
2822,100 m,q -0.0002 @500,990.0,,,,,,,,,,WRF,q 0.0002 @500,True
2913,100 m,q -0.0002 @600,990.0,,,,,,,,,,WRF,q 0.0002 @600,True
3004,100 m,q -0.0002 @730,990.0,,,,,,,,,,WRF,q 0.0002 @730,True
3095,100 m,q -0.0002 @850,990.0,0.18204036355018616,0.18151739239692688,354.20501708984375,-0.0,-0.0,-0.0,0.0064615523442626,4.424316284712404e-05,1.134737433342259,WRF,q 0.0002 @850,True
1,1 km,T -0.5 @412,990.0,0.2661353647708893,0.26534217596054077,450.22698974609375,-0.0,-0.0,-0.0,-0.12227578461170197,-0.00010992374154739082,1.192339893178339,WRF,T 0.5 @412,True
92,1 km,T -0.5 @500,990.0,0.26549914479255676,0.26470908522605896,436.4559326171875,-0.0,-0.0,-0.0,-0.331572026014328,-7.550552254542708e-05,1.119540763627109,WRF,T 0.5 @500,True
183,1 km,T -0.5 @600,990.0,0.2634935975074768,0.2627130448818207,422.4630432128906,-0.0,-0.0,-0.0,-0.2804572880268097,1.872777647804469e-05,1.0525168811806407,WRF,T 0.5 @600,True
274,1 km,T -0.5 @730,990.0,0.2582240402698517,0.2574632167816162,424.0234375,-0.0,-0.0,-0.0,-0.32358041405677795,-0.00024352731998078525,1.0856817272682604,WRF,T 0.5 @730,True
365,1 km,T -0.5 @850,990.0,0.28035968542099,0.2795405387878418,422.4765930175781,-0.0,-0.0,-0.0,-0.24357394874095917,-4.464124140213244e-05,0.9732367261566088,WRF,T 0.5 @850,True
911,1 km,q -0.0002 @412,990.0,0.198292076587677,0.19768577814102173,476.0874328613281,-0.0,-0.0,-0.0,0.18576134741306305,-5.9873334976146e-05,1.650269122263451,WRF,q 0.0002 @412,True
1002,1 km,q -0.0002 @500,990.0,0.18433637917041779,0.18377302587032318,456.8688049316406,-0.0,-0.0,-0.0,0.30042165517807007,-1.2572601917781867e-05,1.6104402082694231,WRF,q 0.0002 @500,True
1093,1 km,q -0.0002 @600,990.0,0.18877416849136353,0.1882004290819168,446.3038330078125,-0.0,-0.0,-0.0,0.13489960134029388,-7.533853204222396e-05,1.5318822793489522,WRF,q 0.0002 @600,True
1184,1 km,q -0.0002 @730,990.0,0.19908039271831512,0.1984831988811493,434.2022705078125,-0.0,-0.0,-0.0,0.27016758918762207,-0.00019355113909114152,1.4178125768236587,WRF,q 0.0002 @730,True
1275,1 km,q -0.0002 @850,990.0,0.20148997008800507,0.20088832080364227,429.3988952636719,-0.0,-0.0,-0.0,0.23180453479290009,2.1954288968117908e-05,1.3805566679839376,WRF,q 0.0002 @850,True
7454,250 m,T -0.5 @412,989.2484027980132,0.192973196379512,0.19237704326639,328.6025671686676,2.9489585964522558e-81,-0.0,-0.0,-0.2146418241427,-3.7897947653679e-05,0.7613832589135257,MONC,T 0.5 @412,True
7537,250 m,T -0.5 @500,989.2484027980132,0.1984470856277198,0.1978340219996539,353.1574844735665,2.9489365469039645e-81,-0.0,-0.0,-0.23215401096170002,-4.561408516943263e-05,0.8614343303182324,MONC,T 0.5 @500,True
7620,250 m,T -0.5 @600,989.2484027980132,0.2215903235689893,0.2209057634138389,378.028963700892,-6.019805939324658e-80,-0.0,-0.0,-0.2520637465015,-4.419741134175873e-05,0.8811439964345879,MONC,T 0.5 @600,True
7703,250 m,T -0.5 @730,989.2484027980132,0.2712551903881603,0.2704172002981408,467.7659438180974,2.946028562020562e-81,-0.0,-0.0,-0.31214361115940004,-2.3620099925062847e-05,1.1091331692009732,MONC,T 0.5 @730,True
7786,250 m,T -0.5 @850,989.2484027980132,0.3664990757469581,0.3653668482196508,414.91553837706607,2.9489681587132665e-81,-0.0,-0.0,-0.4920788188649,3.2647681426076597e-06,0.3990662606755393,MONC,T 0.5 @850,True
5462,1 km,T -0.5 @412,989.2484027980132,0.1797263040410257,0.1791722359545815,348.01842613404335,4.3358768095703214e-80,-0.0,-1.38103903078387e-309,-0.2245048525189,-2.906323407350285e-05,0.9069248188339996,MONC,T 0.5 @412,True
5545,1 km,T -0.5 @500,989.2484027980132,0.1860255473005167,0.1854520596322686,381.41968952581703,4.335879703349425e-80,-0.0,-1.4328e-319,-0.1980822064348,-5.056801042909242e-05,1.0445285216410554,MONC,T 0.5 @500,True
5628,1 km,T -0.5 @600,989.2484027980132,0.1952645293658861,0.1946625593608928,412.3774045706696,4.3358796941616155e-80,-0.0,-1.1774671502623928e-288,-0.2231431495597,-4.761952329638003e-05,1.1564240335309393,MONC,T 0.5 @600,True
5711,1 km,T -0.5 @730,989.2484027980132,0.2447770438765246,0.2440224345329511,497.77082395129565,4.3358796369995435e-80,-0.0,-0.0,-0.26671565782,-3.267153729077686e-05,1.361469721756876,MONC,T 0.5 @730,True
5794,1 km,T -0.5 @850,989.2484027980132,0.3994254461625814,0.3981940799816357,416.4080702279928,4.3347748830582495e-80,-0.0,-0.0,-0.5487052599629,-3.56797683772767e-05,0.2558601425246962,MONC,T 0.5 @850,True
6292,1 km,q -0.0002 @412,989.2484027980132,0.1594458523689468,0.1589543057431228,406.1862459766043,8.650317723976225e-80,-0.0,-1.675684902e-314,0.1896303077446,-2.520870086371025e-05,1.2866993203388262,MONC,q 0.0002 @412,True
6375,1 km,q -0.0002 @500,989.2484027980132,0.1640857726416697,0.163579921867381,439.555850014031,8.650317842667852e-80,-0.0,-0.0,0.234464994691,-4.753380658352975e-05,1.431520802731043,MONC,q 0.0002 @500,True
6458,1 km,q -0.0002 @600,989.2484027980132,0.1597850592619352,0.1592924669142803,451.50267761549753,8.650316955748764e-80,-0.0,-8.69363738717055e-309,0.20983786888140002,-5.457083523986275e-05,1.5102513019072037,MONC,q 0.0002 @600,True
6541,1 km,q -0.0002 @730,989.2484027980132,0.2071809685376706,0.206542262014409,515.5350646551113,8.650276841954457e-80,-0.0,-0.0,0.2517577008899,-2.799408084604084e-05,1.616696421992998,MONC,q 0.0002 @730,True
6624,1 km,q -0.0002 @850,989.2484027980132,0.2318334951903011,0.2311187887830783,521.7538893384983,4.335852845141792e-80,-0.0,-4.189677e-318,0.07969847370031467,-4.084315837173397e-05,1.5367161633248116,MONC,q 0.0002 @850,True
7455,250 m,T -0.5 @412,982.0079578339845,0.1925838786451663,0.1915846589761827,325.4086409305614,1.2128867901680442e-67,-0.0,-2.177003213462173e-309,-0.209233092225,-4.183623547650743e-05,0.7702611960833394,MONC,T 0.5 @412,True
7538,250 m,T -0.5 @500,982.0079578339845,0.1988144381405163,0.1977828912713448,350.001069172853,1.5064843582423437e-67,-0.0,-0.0,-0.2187245054153,-5.099795356910538e-05,0.8694656802301921,MONC,T 0.5 @500,True
7621,250 m,T -0.5 @600,982.0079578339845,0.2223372884997729,0.2211836935395012,372.9469578537791,1.5007216148475766e-67,-0.0,-0.0,-0.24165996382569999,-4.9393693576771014e-05,0.8783265923715504,MONC,T 0.5 @600,True
7704,250 m,T -0.5 @730,982.0079578339845,0.2723956047485103,0.2709822826784602,461.3190243952693,1.5068925585448756e-67,-0.0,-0.0,-0.29315023353430003,-2.5535308427573685e-05,1.1039370304591216,MONC,T 0.5 @730,True
7787,250 m,T -0.5 @850,982.0079578339845,0.3655403998387214,0.3636437968628456,414.7973138351535,1.5067700484615988e-67,-0.0,-0.0,-0.47678537387700004,3.7111801597426483e-06,0.422208594065438,MONC,T 0.5 @850,True
5463,1 km,T -0.5 @412,982.0079578339845,0.178864110371478,0.1779389475254333,345.3102815084161,7.351960993627052e-74,-0.0,-1.7836080826220948e-298,-0.21898362166809998,-3.342691878216681e-05,0.9278524906087142,MONC,T 0.5 @412,True
5546,1 km,T -0.5 @500,982.0079578339845,0.1855533368581063,0.1845935744281064,379.4243113882132,6.3014181601745925e-74,-0.0,-1.1558159397604603e-303,-0.19770750991570002,-5.867085816491766e-05,1.0717307658121769,MONC,T 0.5 @500,True
5629,1 km,T -0.5 @600,982.0079578339845,0.1947632444642408,0.1937558443929674,411.9491859613244,-1.3451703057842961e-72,-0.0,-1.8993370329406742e-296,-0.21367254948189998,-5.469506182648373e-05,1.1952865144147609,MONC,T 0.5 @600,True
5712,1 km,T -0.5 @730,982.0079578339845,0.2443048193068193,0.2430411686982552,495.55313547429756,1.2925927124522287e-73,-0.0,-1.8749203983605e-311,-0.2575112936734,-3.7307431554521984e-05,1.3979693697792897,MONC,T 0.5 @730,True
6293,1 km,q -0.0002 @412,982.0079578339845,0.1587572191240269,0.1579360578505202,404.09930356651455,4.835401060276532e-74,-0.0,-1.3068436079547902e-300,0.18468120025600002,-2.8598809621561375e-05,1.3206174950959593,MONC,q 0.0002 @412,True
6376,1 km,q -0.0002 @500,982.0079578339845,0.1634690162082961,0.162623483474249,436.9587583943932,5.268650033533858e-74,-0.0,-9.3872e-320,0.23547599402320002,-5.47166922537068e-05,1.4667754586384945,MONC,q 0.0002 @500,True
6459,1 km,q -0.0002 @600,982.0079578339845,0.1593900951672253,0.1585656603838856,449.62046473609615,5.339842337746199e-74,-0.0,-5.703624808662648e-283,0.2087932089798,-6.282289354925334e-05,1.550158312718267,MONC,q 0.0002 @600,True
6542,1 km,q -0.0002 @730,982.0079578339845,0.2067728752730317,0.2057033561763432,512.9925474654459,-5.1362518103031916e-73,-0.0,-2.4703e-320,0.251423747916,-3.1917862632213944e-05,1.65757461989638,MONC,q 0.0002 @730,True
6625,1 km,q -0.0002 @850,982.0079578339845,0.2309591379292896,0.2297645169797988,522.5110353992761,1.0398534907779789e-73,-0.0,-2.2729597012716407e-268,0.08194532642580299,-4.7127927113207885e-05,1.5956818892164222,MONC,q 0.0002 @850,True
5795,1 km,T -0.5 @850,982.0079578339844,0.3970035056762526,0.3949500311562701,421.0069138569405,-2.4846448866618962e-70,-0.0,-3.414235940954627e-295,-0.5537508722817,-4.133987170033971e-05,0.310678745632714,MONC,T 0.5 @850,True
3642,4 km,T -0.5 @412,980.0,0.246853306889534,0.24538981914520264,442.0516357421875,-0.0,-0.0,-0.0,-0.15731586515903473,-0.0009504186455160379,1.283739936907958,WRF,T 0.5 @412,True
3733,4 km,T -0.5 @500,980.0,0.23997758328914642,0.2385561168193817,434.5380554199219,-0.0,-0.0,-0.0,-0.3309035897254944,-0.0013482358772307634,1.2744123150416484,WRF,T 0.5 @500,True
3824,4 km,T -0.5 @600,980.0,0.23739701509475708,0.23599505424499512,419.01934814453125,-0.0,-0.0,-0.0,-0.5253584384918213,-0.00024936613044701517,1.1994771857430435,WRF,T 0.5 @600,True
3915,4 km,T -0.5 @730,980.0,0.23889268934726715,0.23749035596847534,443.0325012207031,-0.0,-0.0,-0.0,-0.4060558080673218,-0.0004512244195211679,1.3277096717279235,WRF,T 0.5 @730,True
4006,4 km,T -0.5 @850,980.0,0.2535584270954132,0.25208204984664917,455.6656494140625,-0.0,-0.0,-0.0,-0.35722580552101135,0.000643162289634347,1.3286906957150895,WRF,T 0.5 @850,True
4552,4 km,q -0.0002 @412,980.0,0.18999528884887695,0.1888464242219925,451.3221740722656,-0.0,-0.0,-0.0,-0.0916171744465828,-0.0018480434082448483,1.6087198946456585,WRF,q 0.0002 @412,True
4643,4 km,q -0.0002 @500,980.0,0.1807888150215149,0.17969481647014618,438.0903015136719,-0.0,-0.0,-0.0,0.4754982888698578,-0.0014804222155362368,1.5783026223187162,WRF,q 0.0002 @500,True
4734,4 km,q -0.0002 @600,980.0,0.18057581782341003,0.17948907613754272,429.95794677734375,-0.0,-0.0,-0.0,0.11021003127098083,-0.0009351602056995034,1.5337248596903506,WRF,q 0.0002 @600,True
4825,4 km,q -0.0002 @730,980.0,0.18116885423660278,0.18008527159690857,438.8578186035156,-0.0,-0.0,-0.0,-0.082655169069767,-0.00041391304694116116,1.5805842607433072,WRF,q 0.0002 @730,True
4916,4 km,q -0.0002 @850,980.0,0.17837673425674438,0.1773194521665573,433.9302673339844,-0.0,-0.0,-0.0,-0.07301559299230576,-0.0006913536926731467,1.566355628809464,WRF,q 0.0002 @850,True
1822,100 m,T -0.5 @412,980.0,0.24097517132759094,0.23958972096443176,354.2151794433594,-0.0,-0.0,-0.0,-0.4141283333301544,0.00012565376528073102,0.8962627499011273,WRF,T 0.5 @412,True
1913,100 m,T -0.5 @500,980.0,,,,,,,,,,WRF,T 0.5 @500,True
2004,100 m,T -0.5 @600,980.0,,,,,,,,,,WRF,T 0.5 @600,True
2095,100 m,T -0.5 @730,980.0,,,,,,,,,,WRF,T 0.5 @730,True
2186,100 m,T -0.5 @850,980.0,0.26198267936706543,0.2604762613773346,354.8518371582031,-0.0,-0.0,-0.0,-0.2788558602333069,-4.202525087748654e-05,0.7975455508648815,WRF,T 0.5 @850,True
2732,100 m,q -0.0002 @412,980.0,0.14159715175628662,0.14078281819820404,379.62646484375,-0.0,-0.0,-0.0,-0.3403976559638977,0.00012962859182152897,1.5293223444306072,WRF,q 0.0002 @412,True
2823,100 m,q -0.0002 @500,980.0,,,,,,,,,,WRF,q 0.0002 @500,True
2914,100 m,q -0.0002 @600,980.0,,,,,,,,,,WRF,q 0.0002 @600,True
3005,100 m,q -0.0002 @730,980.0,,,,,,,,,,WRF,q 0.0002 @730,True
3096,100 m,q -0.0002 @850,980.0,0.18379436433315277,0.18273751437664032,348.7278137207031,-0.0,-0.0,-0.0,0.007720202673226595,7.861483027227223e-05,1.1429797459273603,WRF,q 0.0002 @850,True
2,1 km,T -0.5 @412,980.0,0.2650913894176483,0.2635258436203003,448.85430908203125,-0.0,-0.0,-0.0,-0.1216086745262146,-0.00022112119768280536,1.2421238910870773,WRF,T 0.5 @412,True
93,1 km,T -0.5 @500,980.0,0.2644767463207245,0.2629173696041107,435.10345458984375,-0.0,-0.0,-0.0,-0.3347395658493042,-0.00012732812319882214,1.166288109002845,WRF,T 0.5 @500,True
184,1 km,T -0.5 @600,980.0,0.2624765634536743,0.2609332203865051,421.01202392578125,-0.0,-0.0,-0.0,-0.28452980518341064,2.2941050701774657e-05,1.0958144170107482,WRF,T 0.5 @600,True
275,1 km,T -0.5 @730,980.0,0.2575875222682953,0.2560783624649048,421.90338134765625,-0.0,-0.0,-0.0,-0.3250937759876251,-0.0003882225719280541,1.1246776404963834,WRF,T 0.5 @730,True
366,1 km,T -0.5 @850,980.0,0.27995356917381287,0.2783220708370209,423.4012451171875,-0.0,-0.0,-0.0,-0.24926678836345673,-8.300023910123855e-05,1.0239596910464388,WRF,T 0.5 @850,True
912,1 km,q -0.0002 @412,980.0,0.19887463748455048,0.19768105447292328,473.4704895019531,-0.0,-0.0,-0.0,0.19233722984790802,-0.00016356122796423733,1.7038421368585561,WRF,q 0.0002 @412,True
1003,1 km,q -0.0002 @500,980.0,0.18484282493591309,0.18373316526412964,454.6905212402344,-0.0,-0.0,-0.0,0.31006693840026855,-4.9649701395537704e-05,1.6650714761345682,WRF,q 0.0002 @500,True
1094,1 km,q -0.0002 @600,980.0,0.1893404722213745,0.1882087141275406,444.0533752441406,-0.0,-0.0,-0.0,0.14522677659988403,-0.00016549705469515175,1.5825406405515776,WRF,q 0.0002 @600,True
1185,1 km,q -0.0002 @730,980.0,0.19942782819271088,0.19824521243572235,432.0992431640625,-0.0,-0.0,-0.0,0.27135807275772095,-0.0002849040611181408,1.4656422213434674,WRF,q 0.0002 @730,True
1276,1 km,q -0.0002 @850,980.0,0.2016446441411972,0.20045410096645355,428.0034484863281,-0.0,-0.0,-0.0,0.22924748063087463,3.5546145227272063e-05,1.4318004675447382,WRF,q 0.0002 @850,True
5796,1 km,T -0.5 @850,974.6131336546116,0.3958277811609605,0.392931125162363,423.7495205596477,3.5094695293526647e-51,-0.0,4.046692699576269e-278,-0.5705971115410999,-4.791497755218464e-05,0.3457738698873242,MONC,T 0.5 @850,True
7456,250 m,T -0.5 @412,974.6131336546115,0.1923561176193402,0.1909434145123896,322.5771032094542,7.438136357729356e-53,-0.0,1.5822164342316347e-295,-0.2033400146247,-4.684073837545505e-05,0.7813427978053653,MONC,T 0.5 @412,True
7539,250 m,T -0.5 @500,974.6131336546115,0.1990625606843536,0.1976006040727043,346.9954444520126,7.438136364165304e-53,-0.0,1.5823012498321913e-295,-0.20819050674759998,-5.76833189879865e-05,0.8803570324335083,MONC,T 0.5 @500,True
7622,250 m,T -0.5 @600,974.6131336546115,0.2225109438912227,0.2208767775042019,369.2261163201475,7.438041811152883e-53,-0.0,1.5823012498321913e-295,-0.23341350508210001,-5.5800346854785604e-05,0.88611426526667,MONC,T 0.5 @600,True
7705,250 m,T -0.5 @730,974.6131336546115,0.2723726116817033,0.2703722508950363,455.6624655023711,7.436927495369407e-53,-0.0,1.5823012498321913e-295,-0.2797328684682,-2.7909689994558583e-05,1.1094833689790278,MONC,T 0.5 @730,True
7788,250 m,T -0.5 @850,974.6131336546115,0.3655474681018517,0.3628628119011523,415.1056951293412,6.3745427004413115e-53,-0.0,1.5823012498321913e-295,-0.47650260360060004,4.400563838885777e-06,0.4393035710613872,MONC,T 0.5 @850,True
5464,1 km,T -0.5 @412,974.6131336546115,0.1784459115046388,0.1771400496006094,342.8148506262349,3.5094695293557294e-51,-0.0,4.046692409296233e-278,-0.21501633249100002,-3.8563337927446445e-05,0.947586174278328,MONC,T 0.5 @412,True
5547,1 km,T -0.5 @500,974.6131336546115,0.1852471272307525,0.1838914942311475,377.2961399867256,3.5094695293557305e-51,-0.0,3.997372427463656e-278,-0.1983405890473,-6.826174916317722e-05,1.0975462963323253,MONC,T 0.5 @500,True
5630,1 km,T -0.5 @600,974.6131336546115,0.1941659058311984,0.1927450054734549,410.4223186150619,3.412508426028385e-51,-0.0,-2.533474406470838e-269,-0.2060876127401,-6.308804807367562e-05,1.2295510180537832,MONC,T 0.5 @600,True
5713,1 km,T -0.5 @730,974.6131336546115,0.243755419245474,0.2419716242948197,494.03792701451886,3.509469529355721e-51,-0.0,4.0466926995724496e-278,-0.2514027106506,-4.270818522186371e-05,1.4388133298803183,MONC,T 0.5 @730,True
6294,1 km,q -0.0002 @412,974.6131336546115,0.1583219061419072,0.1571633111140613,402.80069309327433,6.853497964028308e-51,-0.0,-5.032255097130065e-293,0.18308024781579998,-3.2609549980538764e-05,1.358891382346755,MONC,q 0.0002 @412,True
6377,1 km,q -0.0002 @500,974.6131336546115,0.1633909191153861,0.1621952292005062,434.6059053590583,6.853187236795738e-51,-0.0,2.5515602417873618e-295,0.23792090065850002,-6.323768941799801e-05,1.5022371612478196,MONC,q 0.0002 @500,True
6460,1 km,q -0.0002 @600,974.6131336546115,0.1595477913978129,0.1583802253779254,446.9980258382531,6.853497964028308e-51,-0.0,-2.1759350673431972e-277,0.2097018156125,-7.257566886869765e-05,1.5856829049072445,MONC,q 0.0002 @600,True
6543,1 km,q -0.0002 @730,974.6131336546115,0.206261003896202,0.2047515919684883,510.40782350457016,6.853497964028308e-51,-0.0,2.5506805275390097e-295,0.2549366144717,-3.6511839467329624e-05,1.7003206941517846,MONC,q 0.0002 @730,True
6626,1 km,q -0.0002 @850,974.6131336546115,0.2308062756774802,0.2291172421766418,521.1059114661543,3.5094001098647476e-51,-0.0,-1.3819137281389068e-260,0.08458041110149389,-5.4479658679282685e-05,1.6415183085113654,MONC,q 0.0002 @850,True
3643,4 km,T -0.5 @412,970.0,0.24668660759925842,0.24459469318389893,437.5113830566406,-0.0,-0.0,-0.0,-0.1634126901626587,-0.0017740019829943776,1.3154256512044185,WRF,T 0.5 @412,True
3734,4 km,T -0.5 @500,970.0,0.2398146688938141,0.23778140544891357,430.46917724609375,-0.0,-0.0,-0.0,-0.32823067903518677,-0.0020035633351653814,1.3083492814318263,WRF,T 0.5 @500,True
3825,4 km,T -0.5 @600,970.0,0.23727096617221832,0.2352527230978012,415.5919494628906,-0.0,-0.0,-0.0,-0.5158655047416687,-0.0007720316643826663,1.2337869657927911,WRF,T 0.5 @600,True
3916,4 km,T -0.5 @730,970.0,0.23842310905456543,0.2363864779472351,440.31744384765625,-0.0,-0.0,-0.0,-0.4088302254676819,-0.0007650998886674643,1.373427927977162,WRF,T 0.5 @730,True
4007,4 km,T -0.5 @850,970.0,0.2547357976436615,0.2525457739830017,456.4456787109375,-0.0,-0.0,-0.0,-0.36754441261291504,0.0009009855566546321,1.3870623282609067,WRF,T 0.5 @850,True
4553,4 km,q -0.0002 @412,970.0,0.19108743965625763,0.18949055671691895,445.5522155761719,-0.0,-0.0,-0.0,-0.09425828605890274,-0.0031351863872259855,1.640104511998946,WRF,q 0.0002 @412,True
4644,4 km,q -0.0002 @500,970.0,0.18249179422855377,0.18096782267093658,432.1347961425781,-0.0,-0.0,-0.0,0.46694475412368774,-0.0023935881908982992,1.6041721200772738,WRF,q 0.0002 @500,True
4735,4 km,q -0.0002 @600,970.0,0.1817893385887146,0.18026362359523773,424.23681640625,-0.0,-0.0,-0.0,0.11043154448270798,-0.0017028492875397205,1.5614999219256374,WRF,q 0.0002 @600,True
4826,4 km,q -0.0002 @730,970.0,0.18229413032531738,0.1807568520307541,434.29541015625,-0.0,-0.0,-0.0,-0.07382390648126602,-0.0009358121315017343,1.6176157194304306,WRF,q 0.0002 @730,True
4917,4 km,q -0.0002 @850,970.0,0.17956626415252686,0.1780426949262619,431.1415100097656,-0.0,-0.0,-0.0,-0.07612518966197968,-0.0012489584041759372,1.6128519425920183,WRF,q 0.0002 @850,True
1823,100 m,T -0.5 @412,970.0,0.24208486080169678,0.23999372124671936,346.91986083984375,-0.0,-0.0,-0.0,-0.43272045254707336,0.00020002348173875362,0.8883633148615661,WRF,T 0.5 @412,True
